"_time",host,source,sourcetype,EventCode,CommandLine,Image,ParentCommandLine
"2024-07-27T14:05:05.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:05:04.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-27T14:05:04.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe SYSTEM","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:05:04.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\cleanmgr.exe",
"2024-07-27T14:05:04.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Users\ADMINI~1\AppData\Local\Temp\B72C0530-BB0D-451F-9ECF-D98B5DB16F9D\DismHost.exe",
"2024-07-27T14:05:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-27T14:05:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\CompatTelRunner.exe",
"2024-07-27T14:05:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\CompatTelRunner.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.2571_none_b1c562d2f98d0311\TiWorker.exe -Embedding","C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.2571_none_b1c562d2f98d0311\TiWorker.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:996"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1004"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:996"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1004"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\servicing\TrustedInstaller.exe","C:\Windows\servicing\TrustedInstaller.exe","C:\Windows\system32\services.exe"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1004"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:996"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1004","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe","taskhostw.exe /RuntimeWide"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:996","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe","taskhostw.exe /RuntimeWide"
"2024-07-27T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe /RuntimeWide","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\CompatTelRunner.exe -m:invagent.dll -f:RunUpdate -cv:oKYTMiF1lUCHzqn9.6","C:\Windows\System32\CompatTelRunner.exe","""C:\Windows\system32\compattelrunner.exe"" -maintenance"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\CompatTelRunner.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\CompatTelRunner.exe -m:pcasvc.dll -f:QueryEncapsulationSettings -cv:oKYTMiF1lUCHzqn9.5","C:\Windows\System32\CompatTelRunner.exe","""C:\Windows\system32\compattelrunner.exe"" -maintenance"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\CompatTelRunner.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\CompatTelRunner.exe -m:appraiser.dll -f:DoScheduledTelemetryRun -cv:oKYTMiF1lUCHzqn9.2","C:\Windows\System32\CompatTelRunner.exe","""C:\Windows\system32\compattelrunner.exe"" -maintenance"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1288"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1292"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1288"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Users\ADMINI~1\AppData\Local\Temp\B72C0530-BB0D-451F-9ECF-D98B5DB16F9D\dismhost.exe {BF39B69E-75EE-4341-928E-190E7EA80EF0}","C:\Users\ADMINI~1\AppData\Local\Temp\B72C0530-BB0D-451F-9ECF-D98B5DB16F9D\DismHost.exe","""C:\Windows\system32\cleanmgr.exe"" /autocleanstoragesense /d C:"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1292"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\DiskSnapshot.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\sc.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1288"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1292"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1288","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe","taskhostw.exe SYSTEM"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\dstokenclean.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:1292","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe","taskhostw.exe SYSTEM"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\AppHostRegistrationVerifier.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\rundll32.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\system32\disksnapshot.exe"" -z"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\system32\sc.exe"" start w32time task_started"
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\system32\dstokenclean.exe"""
"2024-07-27T14:04:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k netsvcs -p -s wuauserv","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\svchost.exe -k wsappx -p -s ClipSVC","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\cleanmgr.exe"" /autocleanstoragesense /d C:","C:\Windows\System32\cleanmgr.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\disksnapshot.exe"" -z","C:\Windows\System32\DiskSnapshot.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\sc.exe"" start w32time task_started","C:\Windows\System32\sc.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\dstokenclean.exe""","C:\Windows\System32\dstokenclean.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\AppHostRegistrationVerifier.exe""","C:\Windows\System32\AppHostRegistrationVerifier.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\system32\compattelrunner.exe"" -maintenance"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\compattelrunner.exe"" -maintenance","C:\Windows\System32\CompatTelRunner.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\rundll32.exe"" C:\Windows\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks","C:\Windows\System32\rundll32.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe SYSTEM","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T14:04:53.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k wsappx -p -s AppXSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-27T13:38:13.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\sppsvc.exe",
"2024-07-27T13:37:44.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-27T13:37:43.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\sppsvc.exe","C:\Windows\System32\sppsvc.exe","C:\Windows\system32\services.exe"
"2024-07-27T13:37:42.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T13:25:22.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-27T13:23:52.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-27T13:18:41.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",
"2024-07-27T13:18:41.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-27T13:11:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\MoUsoCoreWorker.exe",
"2024-07-27T13:10:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\mousocoreworker.exe -Embedding","C:\Windows\System32\MoUsoCoreWorker.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-27T13:09:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-27T13:06:53.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\svchost.exe -k netsvcs -p -s NetSetupSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-27T12:46:30.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wermgr.exe",
"2024-07-27T12:46:30.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\wermgr.exe"" -upload","C:\Windows\System32\wermgr.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
